Geneid,LAC_001,LAC_002,LAC_003,LAC_004,LAC_009,LAC_010,LAC_011,LAC_012,LAC_015,LAC_016,LAC_017,LAC_018,LAC_019,LAC_020,LAC_021,LAC_022,LAC_023,LAC_024,LAC_025,LAC_026,LAC_027,LAC_028,LAC_029,LAC_030,LAC_031,LAC_032,LAC_033,LAC_034,LAC_035,LAC_046,LAC_047,LAC_048,LAC_049,LAC_050,LAC_051,LAC_052,LAC_053,LAC_054,LAC_055,LAC_056,LAC_057,LAC_062,LAC_063,LAC_064,LAC_065,LAC_066,LAC_067,LAC_068,LAC_069,LAC_070,LAC_071,LAC_072,LAC_073,LAC_074,LAC_075,LAC_076,LAC_077,LAC_078,LAC_079,LAC_080,LAC_081,LAC_084,LAC_085,LAC_086,LAC_087,LAC_089,LAC_090,LAC_093,LAC_094,LAC_095,LAC_096,LAC_099,LAC_100,LAC_101,LAC_102,LAC_103,LAC_104,LAC_105,LAC_106,LAC_107,LAC_108,LAC_111,LAC_112,LAC_115,LAC_116,LAC_121,LAC_122,LAC_129,LAC_130,LAC_131,LAC_132,LAC_133,LAC_134,LAC_135,LAC_136,LAC_137,LAC_138,LAC_139,LAC_140,LAC_141,LAC_142,LAC_143,LAC_144,LAC_145,LAC_146,LAC_147,LAC_148,LAC_149,LAC_150,LAC_151,LAC_152,LAC_155,LAC_156,LAC_157,LAC_158,LAC_159,LAC_160
LMB90_RS00385,9.304106134,8.236981821,8.921889395,8.836190567,9.179489092,9.44057938,9.426216964,9.430160585,9.473090353,8.988406589,9.152050078,9.258426623,9.728268893,9.542904651,8.996205235,9.196248523,9.198036836,9.336707741,9.159288261,9.158660861,9.10197919,9.727834374,9.76275991,9.770805863,9.745091387,9.418344983,9.595196999,9.586008043,9.692814499,9.417572954,9.401524134,9.457059612,9.349007964,8.214917034,9.727611108,8.079692831,9.74107298,9.459401988,9.451598849,9.584432522,9.570925172,9.497135242,9.646804132,9.27733442,9.220491665,9.040529141,8.713456552,9.284285621,9.107909425,9.889664395,9.181241839,9.419953276,9.118910558,7.186824199,6.513686424,9.203849082,9.548565073,9.332134013,9.270621509,9.088262583,8.922184112,9.339725594,9.172965785,8.230568021,7.06186372,7.526233266,8.56661057,8.864771883,8.459658265,8.263588307,8.425175402,8.170916913,8.35085385,7.747860423,8.170385005,8.601524483,8.662900179,7.676292102,8.216795817,8.158143784,8.193186471,8.451740838,8.632562626,9.122047274,9.050149471,9.229579866,8.730792166,8.356161798,8.373802125,8.509784514,8.596948481,8.339106316,8.506436499,8.53018974,8.77684722,8.776286328,8.546642438,8.703447295,8.636395162,8.319094894,8.240817384,9.189598054,9.186771016,9.831915426,9.817627754,8.242452213,8.216835026,8.677291967,8.620008344,9.032703911,9.069694943,8.697707508,9.027505091,8.814894636,7.791311333,8.964610194,8.722780666
LMB90_RS00390,9.717347754,9.632428646,9.987056071,10.09591232,9.4549921,9.583346712,9.535844065,9.538198904,10.27537635,10.07772545,9.791723698,9.846267203,10.50689274,10.46913462,9.933985791,9.822890821,9.82830318,10.05320145,10.11708381,10.00601165,10.10139305,10.34831003,10.35507735,10.3525112,10.32402305,10.27103483,10.25196941,10.26759296,10.19940996,9.787750398,9.849352618,9.789040171,9.841850345,10.14241735,10.44803639,10.21596225,10.43442141,10.30290186,10.39904616,10.22221757,10.40975227,10.31402219,10.38701381,9.67840795,9.630958235,9.755048678,9.611366665,10.03262421,9.888879789,10.56813178,9.763033421,10.30646137,10.02315101,8.34514566,8.560761937,9.980506706,10.21010893,10.0652638,9.852330703,10.14720959,10.12389136,10.21057639,10.24979471,11.91700662,11.43442061,9.773456163,9.60489839,9.371074491,9.256729198,9.577490949,9.594419186,9.210814795,9.03705204,9.332822677,9.203052659,10.02849251,9.840237769,9.028964157,9.438561257,9.442651921,9.437155131,9.977650193,9.89270647,9.953004303,9.938028129,10.10156813,9.95803461,9.644915077,9.838522696,9.683769706,9.90506798,9.23466335,9.400462021,9.961874703,10.21323492,10.01095396,9.807102552,10.15022824,10.03119748,9.843247695,9.874642493,10.10580604,10.08252288,9.978103083,9.974772872,9.641016025,9.419766011,9.400650339,9.603467545,9.27887355,9.18760529,9.70154123,9.558405476,9.533463047,8.733378554,9.582318306,9.281812941
LMB90_RS00395,7.700163947,8.071453033,8.634064928,9.189204471,7.873169256,7.965016995,8.007850939,8.024145424,8.914744532,8.843793659,8.373485705,8.364578521,9.357048761,8.931381882,9.23165727,8.72450596,8.852752817,8.513104001,8.567600071,8.525697647,8.522318818,8.527420854,8.351633136,8.504543882,8.5107693,8.560500403,8.52288725,8.585453687,8.434719291,7.278923362,7.652590856,7.459323228,7.684704327,8.04161787,8.756281521,7.931491369,8.663533862,8.732086928,8.829694788,8.594618697,8.92340152,8.409657157,8.567459584,7.725973661,7.586891018,9.076054276,8.702434183,9.073294397,9.007678536,9.246033836,9.187722815,8.852438041,8.525169007,6.815041424,7.58791894,8.848537076,8.981830677,8.759124577,8.612821462,9.167791556,8.927505554,8.921919641,8.84032809,8.00454064,7.368210162,7.821132741,8.013533698,7.856833771,7.802596549,7.799679959,7.828451552,7.73723757,7.791651984,8.011571413,8.037572024,8.776886888,8.528432722,6.647773555,7.392289357,7.71008564,7.754055095,8.029800375,8.091180267,8.648550902,8.497776216,8.887022064,9.00859169,7.884389633,8.365396818,9.356494631,9.192051372,7.889508193,7.846165678,8.446532254,8.277037545,8.274277236,8.111790694,8.860722207,8.851567128,8.612959375,8.685478593,8.744937578,8.981671018,8.144435921,8.220599919,8.409054367,8.402766462,9.334306383,9.036913921,9.324891828,9.17747776,9.119989084,8.932749921,9.31349633,8.710475728,8.490917425,8.304438389
LMB90_RS00400,8.740844802,8.813345118,9.459425679,9.847082065,8.362895843,8.405654451,8.699459938,8.616247616,10.00228247,9.835800747,9.237005782,8.993510203,10.2568665,10.1242291,10.04037823,10.03861253,9.983486075,9.376712606,9.344802946,9.307224949,9.403773553,9.349119754,9.339606931,9.415552157,9.369234619,9.463841423,9.441519825,9.371271052,9.350712447,8.400498489,8.557848883,8.560736828,8.631545691,8.803914883,9.330986515,8.692219263,9.347467587,9.453477913,9.530267315,9.422263562,9.569080572,9.279507337,9.300771137,8.352852316,8.245379446,9.973940278,9.660180187,9.822534768,9.638447145,10.24963913,9.982955828,9.451773242,9.288157061,8.026131125,8.739801211,9.694544474,9.786066304,9.563350212,9.546839123,10.24061151,10.0514873,9.84489104,9.736576135,8.719952389,8.421040965,8.859281731,8.902581557,8.47413199,8.477049436,8.489323037,8.483323374,8.522102706,8.487825999,8.345049504,8.473286399,9.189756025,9.159345343,7.894825338,8.259116236,8.46825329,8.497458213,8.516977656,8.649556244,9.296905881,9.141119776,10.0774379,10.23522944,9.17443036,9.379081474,10.33874559,10.27064523,8.780587251,8.750735493,9.483020598,9.240509968,9.278208024,9.167683476,9.47852795,9.699537932,9.565432411,9.641376126,9.748593954,9.95805,9.242722169,9.219169789,9.708179622,9.692737428,10.33962744,10.19722342,10.26370779,10.18299247,10.16156315,10.0464417,10.39400837,9.859545717,9.334156353,9.415472847
LMB90_RS00405,5.469425743,5.148557071,5.886752661,6.082897517,5.330823025,5.35022598,5.432888074,5.450857311,6.120925834,5.264205025,5.661922623,5.737864158,6.514480324,6.235854879,6.620758475,6.241370473,6.28245341,5.346999231,5.532436281,5.191194611,5.591432665,5.639257706,5.834606299,5.760840292,5.900456124,5.707557639,6.044786418,5.799535122,5.937946313,5.835255228,5.716811404,5.682697109,5.79425818,5.874058451,6.192699154,5.846495925,6.218317449,5.904009378,5.884553321,5.687755276,5.754964512,5.517277147,5.737026186,5.190092294,5.458261892,5.996895717,5.391691464,5.904063872,5.677123452,6.339062689,5.570149517,5.761465843,5.676347757,4.225843694,4.268146149,5.482641001,5.799051991,5.740758274,5.683587,6.011172361,5.906267895,5.60421672,5.741233978,4.830893561,4.979740604,5.805526074,5.577297848,5.286592522,5.23129664,5.015499194,5.059363078,5.015929559,5.128238047,5.294954987,5.488358624,5.649110524,5.726821402,5.04623227,5.063977713,4.993238606,5.06503851,5.187412328,5.041740799,5.292778497,5.185929214,5.459128304,5.46479173,4.961941036,5.527186114,6.000607165,5.863061706,5.038765887,4.964075795,5.46706055,5.620388121,5.507292271,5.204066244,5.447025344,5.435487096,4.828812749,4.896335818,5.985951528,5.990029985,5.424851864,5.301961993,4.94987616,4.637493126,5.978362316,5.72873187,5.538412569,5.276910616,4.808060247,4.99387609,5.730057154,4.96201091,5.058644409,4.81756912
LMB90_RS00410,5.630444147,5.563275075,5.577334332,5.354269818,5.447047068,5.472343701,5.93555892,5.832850845,5.717841837,5.268748972,5.184496128,5.816515126,6.339673111,5.976177815,6.068955113,5.728392677,5.697690781,5.61538483,5.764547993,5.95006882,5.790016187,5.905803588,5.918383276,6.052494874,5.937943073,5.971089467,6.085714577,6.090952362,6.207910449,5.905807587,5.580893067,5.754000015,5.605121552,6.904480335,6.389534707,6.607233096,6.593389012,5.590847892,5.883353576,5.711071722,6.105845135,5.749085401,5.917223678,6.133531476,6.043914797,5.627170387,4.88126917,5.949676944,5.790780951,5.952739098,5.593427098,6.087484164,5.708819333,4.538679798,4.666021284,6.022671443,5.805255555,5.61004108,6.136113946,5.869017216,5.529927175,6.317016805,6.10573051,6.594897312,6.055720932,6.139212083,6.025808176,7.080440054,7.131359564,6.571267719,6.537823752,6.150761809,6.618400858,6.365860322,6.51011351,6.157605886,6.46480377,5.348678644,5.590325684,6.202089904,6.195663988,6.777389147,6.727896719,6.676449112,6.639256594,6.179998551,6.071982466,5.208234572,5.408038315,6.154109121,5.647337938,5.010953802,5.480512449,6.09383322,6.058793671,6.126501854,6.194324144,6.009127077,6.020402691,5.383914839,5.176987635,6.60616369,6.624482656,6.479600692,6.519519179,5.6485461,5.383699684,6.198442895,5.397858673,5.646913052,5.607884306,5.376955006,5.744652986,5.877808795,5.10675784,6.22029989,5.89772033
LMB90_RS00440,2.543484638,1.11628238,0,0,0,1.028087478,2.05846841,1.948622211,1.533555531,0,0,0,1.482393043,0.992159783,0,0,2.433918876,0,0,1.562329753,0.531124883,1.419261986,2.194243351,1.275676055,1.070071957,0,1.837133661,0.705410591,2.446881657,0,1.225162668,0.91915281,2.003902771,0,1.461327522,0,0.947155285,1.663932183,0,0,1.172278758,1.646624122,0,0.673084622,0,0,0,0,0.764095398,0,2.28818965,1.523441052,0,0,1.868199644,0,1.23241866,1.135208029,0,1.327797795,0,1.042285861,0,1.82802216,0,0,1.695268781,2.754410843,3.112594434,2.607970829,2.582394171,1.459279809,0.772603822,0,2.166678113,0,2.81135753,1.902972451,1.573024792,1.493790928,1.940245004,1.728591912,2.854776009,3.073056021,2.869786706,1.222710404,1.96655422,1.224973111,0.93763895,1.59357828,0,1.397883502,1.715584809,0,1.47731192,1.340524173,0,0,1.456867187,1.647529966,0,1.750340182,1.854488864,0,0,1.984091776,0,0.930408668,1.501775859,0,1.200418436,0.927865704,0,1.751664042,0,0,2.044656297
LMB90_RS00445,7.944582819,7.896290393,7.475653825,7.769774066,6.304596552,6.386507328,6.973193729,5.886890339,8.305022514,7.911974251,9.311064467,8.706107297,9.118616122,9.45180295,8.569728007,8.856652856,8.880320547,9.370465125,9.551373782,9.417617485,9.524002124,9.135255829,9.334180726,9.170923632,9.376306196,9.500202355,9.528234375,9.525946992,9.512679821,6.81228906,7.264935018,6.663549372,7.172805255,7.754792849,8.694056685,7.729888717,8.696839544,8.844445848,9.80192385,8.848096147,9.789705464,9.477185517,9.376374219,6.875559802,6.745555935,9.134013177,9.317227504,9.209237142,8.503141875,9.369592489,8.559991788,7.366498502,6.981591185,7.554155082,7.766228878,9.170637171,9.558702525,9.418832222,8.967112349,9.464583067,9.24969679,9.87410661,9.802040864,6.839326957,6.899535859,4.890296234,5.12328313,4.222701946,4.408187998,4.888146883,4.760367667,4.384084292,4.444977388,4.637298997,5.265442649,5.457117046,5.82589379,7.057196543,7.753516002,4.5101471,4.15961432,4.244292767,4.403112837,4.729313684,4.710057002,7.727635579,8.253243227,8.63252224,8.800740141,8.702934685,9.065104597,7.644781301,7.470218217,7.952108288,8.130186281,9.208550451,9.014217206,9.237944212,9.487325812,10.25883883,10.03093555,8.785370167,8.115337963,6.803318542,6.705938225,9.297518268,9.554161008,8.928136762,9.002436407,6.036837803,6.102226394,10.08373116,9.729811469,8.697847256,8.945778863,8.282433702,8.215730005
LMB90_RS00450,8.363344495,9.012549501,9.789847401,10.27147628,8.972370052,8.908507996,8.407703733,8.558254761,10.35956604,10.67611282,8.662011986,8.604404046,10.27099638,10.17094089,10.4127361,10.21986477,10.2362637,9.631787767,9.196293575,9.557860591,9.180816547,8.912964442,8.674664168,8.962915008,8.68737913,8.991720884,8.841149156,8.955946979,8.779008573,9.079979493,9.114026613,8.947870993,9.145367326,8.18513247,9.011749715,8.36157933,9.045413506,9.368241449,9.25261578,9.44751794,9.255854012,9.0807716,8.93613361,7.789977341,7.747662987,10.17411474,9.874251003,10.22617575,10.07735506,10.41801131,10.82630094,9.202882994,8.468410051,7.37023358,9.241083908,10.07728844,9.839526262,9.823319363,9.645280022,10.70126091,10.55758613,9.569230486,9.646782104,9.237085734,9.161247136,9.151891711,9.326264525,6.611197237,6.56658291,7.273110568,7.247859408,6.744869772,6.635825728,7.882107525,7.832489054,9.525782861,9.584031921,7.493662409,7.527265849,6.924850641,6.840755435,6.989302487,7.102386686,8.835231027,8.787713011,9.725932374,10.08214339,9.934697217,10.05171356,10.64111801,10.9079922,9.785598335,9.775269287,10.07186018,9.846484161,8.950494249,9.173819794,9.949249536,10.3610932,9.596711577,9.91578504,9.400463679,9.694157027,9.184907774,9.256838939,9.897671368,10.0105878,10.82163536,10.96840904,10.86612755,10.96551237,10.64704594,10.68294259,10.96932371,10.94273107,10.1667041,10.33116375
LMB90_RS00455,2.428970543,3.920050183,1.806862204,1.711666433,3.617608359,4.064066946,3.557908617,2.759217794,0,1.651290965,3.097895512,3.469014226,3.865317116,3.319117486,2.686744301,2.388741226,3.840630553,4.721466909,4.285579404,4.564380429,4.359643254,3.477036207,3.42508933,2.589178521,2.442739877,3.960169384,4.211016922,3.843878031,3.409318865,3.34591292,3.475298927,1.231574041,3.491943649,0,3.537792185,1.988632718,3.43698595,3.202308845,3.832967005,3.33440592,3.702034079,4.402816592,3.71174103,4.02610745,3.891000109,3.533659289,3.357159166,3.855277193,3.240797167,3.297701762,4.219808131,4.477421446,3.246775528,3.330353792,4.861816663,4.071149109,4.198369618,3.193335913,4.143223845,4.70800789,4.13196647,3.611433335,3.451408038,4.147605669,5.005924563,5.645812442,6.10308234,4.201207867,4.419101786,4.537790815,4.647572481,4.42117306,4.521857286,5.735008169,5.841166768,4.443517547,4.264292439,3.95515288,4.124245135,5.534412186,4.831926033,5.366929824,5.127567841,5.588796011,5.519563026,4.76755882,4.284161397,4.539935328,4.34991979,3.608358751,3.656627006,4.540282855,4.192392551,4.218812839,4.314655731,5.161170156,4.780024528,4.460167357,3.157352398,4.492928687,4.242727539,4.095886751,4.307734286,4.092284341,5.516465507,3.849929075,4.203665517,4.430260806,4.44557959,3.646624203,3.146768917,4.00191031,4.691980315,4.49147559,4.63494201,3.794591594,4.316074135
LMB90_RS00460,12.93686209,12.23997,10.77061363,9.927819153,12.63041975,13.33670309,13.16092274,13.35542535,9.673228749,9.443258805,10.76346707,10.99135289,10.36085316,9.70203509,10.17085669,10.38107405,10.29523076,12.01747267,11.55551284,12.01694905,11.53440893,12.44630169,11.8451648,12.39651095,11.79929938,11.72593516,11.68503533,11.70805309,11.64971336,10.75522394,10.75199176,10.75275089,10.71627738,6.949197636,8.392427159,7.11103063,8.371845166,10.72132043,10.25348316,10.6713,10.24549749,11.49930504,11.92544171,10.4121778,10.3340032,10.26720063,10.39748193,10.39778649,10.87440634,11.18791868,10.65577252,10.45876554,11.10393862,8.823665864,9.255922787,9.044820128,10.12648483,10.30173303,10.05922186,8.437725138,8.539232529,9.574341435,9.353199558,10.7476848,10.81264615,9.564420599,9.864486035,7.312100762,7.370416527,7.296226209,7.189137609,8.217837154,7.930023367,7.279705203,7.280133984,9.093479509,8.82142078,9.24430922,9.207987886,8.12751327,8.118993012,8.426547391,8.665449271,9.940012226,9.990826779,9.774975978,9.480398579,9.604691496,9.328242337,9.054724243,9.083728904,10.05680922,10.27544428,10.02401842,10.10299949,10.31468562,9.865510198,10.2056173,9.665472547,10.14193788,9.318409275,9.429469532,9.65871247,9.71045235,9.486057627,9.799018643,9.371940011,8.789981442,8.983894697,10.62406574,10.48020535,9.548825074,9.743541106,8.378748214,8.577585862,11.24282365,10.90132309
LMB90_RS00465,10.67972128,9.643760809,10.22161025,9.938012802,9.74769499,10.48246842,9.939924767,10.13450504,9.633837936,9.480781524,10.82844647,10.50543696,8.998642971,9.09390164,9.961793661,10.02994337,9.935459353,9.849856159,9.449733761,9.660501861,9.219525732,10.55506434,10.29823103,10.41984768,10.14396568,9.947293507,9.870521994,9.910425122,9.698575122,9.915457839,9.923970169,9.88496707,9.852253061,4.523558326,7.466066436,4.198095979,7.236772898,9.427268243,9.01197125,9.257191958,8.87042731,9.537732178,10.14732761,7.897994478,8.281055372,10.12588887,10.42997734,9.935151441,10.4321547,9.65419293,9.906449806,8.186000928,8.427935115,7.848521907,8.770704608,7.832882865,8.32803903,8.623473638,8.102248474,7.66180775,7.846986812,7.661824449,8.148614336,8.03876109,8.342326366,9.16002327,9.752117702,3.846035583,4.267496568,4.501949665,4.69079168,5.242331158,4.519266039,7.080160347,7.271488136,11.67622924,11.99556236,8.276222786,7.777552772,5.050248739,4.959926076,4.822415546,5.011204036,8.122582153,8.266715759,7.703717886,7.727690176,9.037668708,8.702800938,6.999350213,7.389014563,9.885743914,10.16672198,9.114290375,9.516354168,9.058204088,9.009776639,8.329730919,8.280946019,8.618557233,8.428833937,7.590413967,7.742236873,8.966019929,9.074293528,9.009245679,9.395261635,7.114328027,7.463999403,8.47804054,8.510266099,7.861183448,8.350946334,7.656092872,8.591793668,9.219322111,9.095672712
LMB90_RS00470,3.561152221,4.029718326,3.355366452,3.931537976,2.006937953,2.536322152,2.63107312,2.370771481,6.223347086,6.659828733,5.375023263,5.042917644,4.89672417,5.346298981,4.47662581,4.466261133,4.68947699,5.519187115,5.65392421,5.690878089,5.80933191,4.997329941,5.074465586,4.834211151,4.967968582,5.459435356,5.25630809,5.352723237,5.575980138,4.384452693,4.64785625,4.62132291,4.474346329,7.136212423,6.527319821,7.222480844,6.375389462,5.458598628,6.032392867,5.1768746,5.950918238,5.650197992,5.446362668,4.151051259,4.033532143,5.036319142,4.396325891,5.635387155,4.506627288,5.811896251,4.911118365,4.825200183,4.965651771,5.332654388,6.279711108,6.224906852,5.966339176,6.01262689,5.575367579,6.881959522,6.405629913,6.489756986,6.528981947,4.132248665,4.170505492,2.171214106,1.895715782,0.912726217,0.772720597,1.297344099,1.331311228,0.738546584,1.350488334,2.179263948,3.571552868,1.808002614,2.614063685,3.543262021,4.529282666,1.467989636,1.742333422,1.266952383,1.043310319,2.085859387,1.911220242,5.06305852,5.167147802,6.737226859,6.682419345,5.719165989,5.792925858,6.188971409,5.821146089,4.62018863,5.540722925,6.733894201,6.681161475,6.58028197,6.852471273,6.400749478,6.308747349,6.198316798,5.749396687,4.730188227,5.007857831,5.253005061,4.912618971,5.672205288,5.37610086,3.415442518,2.931216265,6.167332476,6.208943087,5.016594209,6.927091036,5.662648902,5.406599101
LMB90_RS00475,2.553931221,3.435318266,1.41460638,2.182531692,3.225210501,3.870824933,3.209315245,3.533422111,3.780734923,3.840230141,4.198798969,3.794046461,3.042543527,2.412500385,3.113418603,3.380668583,3.683238458,2.027356686,2.756233535,2.87758508,2.606017504,2.130387351,2.126756165,2.119369365,2.193467281,2.821396136,3.270810252,1.82560708,3.155984344,6.469265589,5.937345534,6.387008715,5.805383695,4.214230307,3.423510099,4.015504744,3.00388293,3.577619016,3.131436679,3.028453877,3.102326568,2.078794767,2.971903773,3.764851126,3.2410994,3.379222944,3.150113219,3.52091045,3.276194892,3.529958169,4.229885955,2.595315444,1.814046591,2.177209352,3.243018306,3.481484382,3.869322969,3.663076663,4.306461929,3.107218695,2.960251698,2.889997519,3.231574869,3.460167995,3.353916318,5.356890558,5.027335337,2.018519717,2.106702366,2.079233711,2.122803932,2.068298052,1.991807352,2.950934672,3.349423086,4.588874915,5.104226547,3.352317368,3.454574461,2.019234921,2.480306627,2.231444513,2.190152524,3.38893529,3.483347427,3.145519411,3.293008567,4.581178836,3.557439791,3.453144818,3.274863269,5.508943379,6.208880348,4.480169407,4.925957878,3.873344077,3.848067412,3.572247934,3.204033139,3.641039207,3.483287073,3.397868137,3.386408347,4.262871373,4.022938004,2.729616278,3.468363703,2.762807246,2.409242639,2.802278128,2.997063204,3.200595664,3.475507261,2.801280155,4.07872398,4.183400776,3.6509504
