Geneid,LAC_001,LAC_002,LAC_003,LAC_004,LAC_005,LAC_006,LAC_007,LAC_008,LAC_009,LAC_010,LAC_011,LAC_012,LAC_013,LAC_014,LAC_015,LAC_016,LAC_017,LAC_018,LAC_019,LAC_020,LAC_021,LAC_022,LAC_023,LAC_024,LAC_025,LAC_026,LAC_027,LAC_028,LAC_029,LAC_030,LAC_031,LAC_032,LAC_033,LAC_034,LAC_035,LAC_036,LAC_037,LAC_038,LAC_039,LAC_040,LAC_041,LAC_042,LAC_043,LAC_044,LAC_045,LAC_046,LAC_047,LAC_048,LAC_049,LAC_050,LAC_051,LAC_052,LAC_053,LAC_054,LAC_055,LAC_056,LAC_057,LAC_058,LAC_059,LAC_060,LAC_061,LAC_062,LAC_063,LAC_064,LAC_065,LAC_066,LAC_067,LAC_068,LAC_069,LAC_070,LAC_071,LAC_072,LAC_073,LAC_074,LAC_075,LAC_076,LAC_077,LAC_078,LAC_079,LAC_080,LAC_081,LAC_082,LAC_083,LAC_084,LAC_085,LAC_086,LAC_087,LAC_089,LAC_090,LAC_103,LAC_104,LAC_105,LAC_106,LAC_115,LAC_116,LAC_119,LAC_120,LAC_121,LAC_122,LAC_123,LAC_124,LAC_125,LAC_126,LAC_127,LAC_128,LAC_129,LAC_130,LAC_131,LAC_132,LAC_133,LAC_134,LAC_135,LAC_136,LAC_137,LAC_138,LAC_139,LAC_140,LAC_141,LAC_142,LAC_143,LAC_144,LAC_145,LAC_146,LAC_147,LAC_148,LAC_149,LAC_150,LAC_151,LAC_152,LAC_155,LAC_156,LAC_157,LAC_158,LAC_159,LAC_160,LAC_161,LAC_162
LMB90_RS00190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMB90_RS00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMB90_RS00210,2.928358532887468,3.447981735062656,3.864427920925704,4.4042981948192175,3.715429790311741,3.2893357578289235,4.657426807775684,3.862850816483421,2.899281120667973,2.4733212061935315,2.7298196461450246,1.852146547637916,3.3568884684764404,2.9300769915217755,3.634015209679189,4.009917960162879,3.5223500623518755,3.2717613803658163,3.8342722541630874,3.807395818451803,3.78593031607736,3.8875761182877775,3.591280591073981,4.145791055015954,4.383020699196855,3.612529036428838,4.115141266253674,3.6127080447210527,3.716228722390664,3.648902596091428,3.5775688463104625,3.2072320134305534,4.445134471132885,3.8888243557459594,4.486799224221373,3.1778032378638947,4.306213249938809,2.380939783747474,3.402933599682332,2.316332589154302,4.386925481325866,3.688928469538977,2.5725698868829205,3.742515629781841,2.7568566351441075,3.279361015945807,2.6154875434308047,2.7249136910062317,2.2974491767649527,4.421460150474938,5.360824109693523,4.622682455692299,5.317571212509535,4.064937936437228,3.9435969368932633,3.7609016732155856,4.019542498489683,4.1154502035998295,4.094041454538395,3.555742248838219,4.129080014279427,3.86454341258568,3.759402617747498,4.1377440531365535,4.1785505515680335,3.9281673665183754,2.943587227858154,3.87307380308673,3.047136141222869,3.2617728319577446,3.183218100720223,5.025454259356121,4.0989242063473,4.654078240008676,4.2312964149905605,3.770520382686092,3.7218813252418688,3.521508035200897,4.026602922306077,4.367474999551399,4.329143571557084,4.702188845569217,4.405388130153275,4.8791960320639385,4.690365998222266,3.858125829009598,4.191847837942204,4.266873565612353,4.955661196077894,4.956550447184375,4.938628222138841,4.357902136317973,4.8774807444684365,5.447558065335128,5.311019902376731,3.302436614217409,3.3566824568225395,4.552195193866435,4.094731274937141,4.666182661611497,4.175575882533187,2.7254318396035475,3.535605278827484,4.791443501584054,3.3606657640846214,3.3442008408736776,3.886096782365205,4.597331564513006,4.244471915256048,3.248938285386744,2.7288264350483704,4.22601817982919,4.36052408091388,4.6868418197794455,4.151146221577475,4.956714056480481,4.855641983384081,3.791667404820039,4.290373721490516,5.200389287458289,4.772195815766145,4.270893417976327,4.275347164038543,4.580960096915662,3.799955595388159,4.919648820026587,4.15408254470496,3.327153308750564,3.252495772826739,4.028597751068857,3.905784039024235,4.566098538581208,2.7935033202074755,3.8394227899751217,4.212968532672711,4.530693247372053,4.487222744851449
LMB90_RS00215,6.317053361559592,5.780488997033248,6.192019620878111,6.407331061005897,5.521637403230272,5.606886245099823,5.426035286838277,5.34760572037665,6.998205421348301,7.22483258533434,5.919504953019227,5.582109919519339,5.729593075965205,5.852447048563699,6.017068135131538,6.201276749730287,7.743050752315969,7.936093967761079,7.296010159152559,7.491756182013314,7.20337206857502,7.767575807076388,7.757893868921317,6.400256676249941,6.235774250089956,6.476080912218489,6.2780903601811815,6.9521766729814845,6.853884713416038,6.983328883810622,6.975017663393283,6.942372613730754,6.982282434983466,6.941757110254324,6.9617828090274,7.582128919893355,6.670982884391062,8.47771640745524,6.776929756265438,8.306688437108544,6.5791343567393845,6.972691272223432,7.475999243216846,6.831211592223111,7.140839435332285,6.753712633952068,6.57939420276719,6.643872717301303,6.600163774856147,4.472416539773731,5.468267578088831,4.560149511408064,5.522533070440399,6.24333392819702,7.046522751590126,6.256186779713469,7.042194376167974,6.93105840693075,6.395693301786323,7.541880767984301,7.495505788465735,6.164847152877242,6.452055457508651,5.316501499764176,5.682714572961846,7.033035295815982,7.572353835007841,7.185893849729927,7.089944296045532,6.577478388779537,6.553719949989255,5.474302715648821,5.337968757751277,7.656504048543977,7.334025461220189,6.568449379572214,6.976485809840416,6.363241848508575,6.284680217933683,6.682876428077548,6.715171904930329,5.922197851208217,5.60100456733126,5.806814670532342,6.087263876860806,4.977881268053371,5.035311978905611,6.747071323531679,7.107556644275833,6.312385257509998,6.695161935452941,6.810455852777408,7.603494816964822,5.672819021195909,5.612737204881506,5.032155094948052,4.963398352108562,5.3109651047355015,5.667965561506788,6.085443188760117,6.57416506336478,5.661419285222278,6.001405759312065,5.1426661185506335,5.86409881425713,7.085467758254447,6.838995746463148,6.196250680695706,6.791099387620675,7.76587731805551,7.418858404620681,5.7656278348098615,5.91894812644565,6.04120800226956,7.100156454879045,6.0501191102984775,6.220995994511361,6.31229666659806,6.393955765630422,5.700551197953312,5.577541752619706,7.326279538830395,7.497102147437745,6.8087473072001465,6.917252926913075,6.818774391397948,7.093884075541463,4.953795466056085,5.493933539171587,6.437934150517066,6.604645597692655,6.292014386967897,6.339498119352537,5.89577624941953,6.462339075344562,6.524927654927875,6.880890930151176
LMB90_RS00220,5.410360822535129,4.3094607757149,4.359195921049636,4.031533010587009,3.185562147863694,5.364292181798777,4.738597690776768,4.92148263685864,5.102964749278944,5.325382057718721,5.279784734217056,5.573517336338483,4.056774513826648,5.297803679574317,3.60900548418984,2.0149364860806616,4.889712253593674,4.93139221267846,4.409167386361314,4.3693029043604,4.040163784847693,4.512137218464191,4.372961683896498,4.310892727077833,4.0678336399964055,3.5664031890842867,3.4337311034205795,5.061528838124723,5.122105158818725,5.112793590377751,5.022955470142057,5.058633215277184,5.180244946591611,4.759882527722187,4.957854951632002,5.492694488590911,4.756061645047076,4.542412287162263,5.633425890820758,4.546715727577797,5.01468732079836,4.951456861861128,3.677348828179547,4.753527596796685,4.02803269987,4.522095421478064,4.541424936226004,3.642870218497032,4.293273474266001,2.8102380212222786,3.3817870909523684,3.2378960981612708,3.206175344987962,4.913453630036522,4.641383879812964,4.560089816531666,4.733393575873354,3.736498215152442,4.06842819992537,4.603846945590015,4.103428192636848,3.936831385130047,4.153905324103072,4.443943257329741,5.005378729971971,3.953620848301497,3.510899855333247,4.431250392189817,4.865141522646121,4.470899950580971,3.964582001368528,3.764823815721371,3.591997909952392,2.5424054455115512,2.7437111272901693,4.157292255033245,4.575647839529911,3.412063839647062,3.774634870707192,2.825101530305613,3.0402469398600496,4.923363587446289,3.6486923060958025,3.757634021541864,3.620017985577805,1.245249655405547,2.6228175789927173,2.9591698791148637,4.3395519210102815,5.439301978095534,5.927016401098631,2.930836095098784,3.780076795088677,4.891997817919924,4.778583207271365,3.8923054919934734,4.30844922832968,3.263251941449876,3.6150408737764983,2.201351401812327,2.515700008384057,3.461494060328947,3.0925171370064777,3.4596057396828344,3.771806264723309,1.6582195371016553,2.7872211596477485,2.683048413506934,2.128900682288277,2.838125602380579,3.26195217219127,2.552650500644829,4.264397496947642,4.225377615969026,4.381909594779677,4.145718917420743,3.615128184270266,3.046036969870296,3.3502960858782,3.3521492318950816,3.5291224660056257,3.493700705976774,2.389651141386399,3.534872885156258,3.272636451571976,1.779827354861604,2.1523564976955134,2.6908305579689324,2.8635451532726344,2.548354072574788,2.676439515990027,2.268048575228653,1.640236232088579,3.432872617985055,3.575096209486205,2.6837315942102054,3.544808166198848
LMB90_RS00230,7.039890827895533,7.305298614702353,9.171898439261168,9.250329438579564,7.738476484472179,7.715241209521834,7.279322402355103,7.60252534769405,8.147640274632703,8.136311175598065,7.239013008070136,7.600124792107056,7.294400748426511,7.393672958066229,7.255979704442816,7.202430133712009,7.419242466442627,7.485090434107573,6.380416787912544,6.764244707462615,7.268355837498292,7.161534501507337,7.321274465141791,6.614860339263293,6.7034848097802,6.430150178248927,6.500920181559914,6.5811485994978245,6.333318226984245,6.594300712704672,6.708446981684839,6.95309877995451,6.904844308055997,6.857382776784243,7.221464390113961,6.601441902841297,6.85832067584642,6.794543305004438,6.532042402272914,6.957547293231812,6.905284996416978,6.912210589949477,7.591657084382911,6.767647705843923,7.859094281857147,8.089950503214585,7.648727613968853,8.273733215413179,7.695397137827798,8.078232210982755,7.604521273312102,7.955449330565781,7.533087179406388,6.958596650364808,7.033659598877653,7.185855749021343,7.026205218341181,7.011910198468168,6.690357246915762,7.48602294997656,7.765071781653529,6.686526471877333,6.871389536943852,7.727330829182549,7.856223118816068,8.079335191832579,8.241033786206783,7.626567781599769,7.923443141170121,6.860020706591723,7.378316186555246,8.454390622631808,8.52490296667597,6.615333546557911,6.270707487926422,6.6325108410226745,6.854898007807103,6.892832829023659,7.125453802365518,6.706865177819409,7.005606552744669,6.977039314677564,7.095517530799143,5.723757722751634,6.507806596581152,8.109077285344714,8.156964550772205,8.979031860388591,9.163228767519652,6.217777924984559,6.751961218600876,7.859736068997776,7.871587753578005,7.1550852518403785,6.9734318055512166,7.972748328596601,7.814439132109593,6.68635600893465,6.727417551992807,5.772643144825307,6.055941694152388,7.10654409314752,7.308763527715402,8.380758383558781,9.004095413734374,6.571194451725695,6.446781965828242,5.932485335045512,5.775211239949679,6.954515350395579,7.165164100044293,7.203790230192565,7.0560012249184805,6.935369484869242,7.20810594342191,6.38391430042416,5.9255131447738645,6.7605359822288085,6.615527164097226,6.6859939402447415,6.747169208141946,8.372414683134975,8.479664918807808,7.3711489809342705,7.485639978060916,6.088413473205038,5.804998444229136,6.830897100493221,6.7574737227951385,6.828014823993104,6.56609527289742,6.98859482123034,6.265174534122245,6.60988824884672,6.755869715003221,5.374464563051438,6.377928433088752
LMB90_RS00240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMB90_RS00245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8407465078251048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0428117747184715,0.0,0.0,1.148302528045195,1.2747267663274082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.170588872097302,0.0,0.0,1.2155847890233555,1.1065529181011065,0.0,1.454731951932916,1.5098127289228476,1.215973759143156,0.0,0.0,0.0,0.0,1.2226287254704913,1.913144417871784,0.0,0.0,0.0,0.0,1.3329785456445662,1.5495542914698817,1.8568224498897496,0.0,1.2688655998218248,0.0,0.0,2.6293250578290093,1.6341326431425447,0.0,2.778482535867606,2.476847059381208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7699472657486703,2.035202854769717,1.6888993122527118,0.0
LMB90_RS00250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2976318710407577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4833716034353353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMB90_RS00255,6.328212714567257,6.930650496132491,6.284667287732798,6.479446988657139,7.670247395892671,7.280644781255385,6.93589801381757,6.988156075813214,6.92771739706313,6.795887370062538,6.89565979973369,6.621895307486604,7.352214210691405,7.00787456142334,6.57032630622469,6.699743056534111,6.66574213390349,6.1217113123122,5.876432085534235,6.208700842669023,6.250106594789694,6.1196301357882845,6.285773453641831,7.371802988287071,7.433896216124636,7.2711303366608595,7.300834777559369,6.720053014729331,6.826257921326319,6.786977788397757,6.9151420121359175,7.360809825717473,7.210276962663683,7.279312037094265,7.293594341378337,6.963113526520651,7.541893386932711,6.4525327120182805,7.123440506540248,6.1943167713396505,7.639035118421391,6.994116380281808,5.959893960911244,6.895410269455289,5.814535205608737,5.89239760621528,5.974952864584101,6.085685059308871,5.774891033425022,7.297748065898668,6.552986395730754,7.106595065427479,6.660970960111656,6.815278554320912,6.874962857769951,6.861878856158893,6.942927570128311,6.900373968479356,7.317383952095467,6.371443503860715,6.308869282542458,7.12154430481652,6.742045399838788,6.636067454097117,6.375138625340477,7.010541993950199,6.802748919288579,7.473511677807444,7.44697578153012,7.131455485573911,7.780023670641307,7.38047398473272,6.180001982372153,4.092307211618592,5.119860957174847,7.26003663260544,7.130737326007806,6.780242519361134,7.2038465553590925,6.456741235445199,6.465209326332937,6.6401154691259405,6.904705388111151,7.620053493137485,7.572824689521881,7.99741589140681,7.31880111511825,6.855016098959824,7.048029704890373,7.668046535833917,7.852203446033379,4.467790645623197,5.078188780605758,8.260032088943094,8.179764746446443,7.050962575252181,7.237176701518511,7.095162278275413,7.356155574934879,6.631227271472224,6.485687835428376,6.431243235270078,5.981656464177447,6.572779141532779,6.589043177486616,6.083576225789231,6.467103627422232,6.42286989245205,6.280105679566086,6.239529685179078,6.189666435907228,6.751083850023885,5.99581137936723,7.094240678685418,7.421579426545104,7.117828959092441,7.233546310171686,7.295886521857276,7.413821161682403,6.799430681516765,7.011964073078952,7.198393608868464,7.270923396819871,6.541863889617832,6.5435147721897735,6.265376725732351,6.137592049316206,6.488682339172855,6.236894855319522,7.379446868039507,7.322405075916113,6.0376287261057255,6.115977699547716,7.357875782233175,7.44226892174123,7.256817538304987,7.311258758156513
LMB90_RS00260,3.132323218783065,2.509950602306929,3.364047511785692,3.0454057797698035,2.3997796044449125,2.671363433963389,3.0641594820958917,1.942027733485076,3.1682385928074908,3.018711778831596,3.3088433517032643,2.383151557224825,3.236814049544068,3.1340759191732523,1.7162919343719845,2.74195410758096,2.944483672181965,2.3263170809100435,2.905485767359839,1.1330493795922527,3.1223141462274837,3.3229857027249587,4.030852724102039,2.403851611448266,1.7200461714327449,2.3007377939682376,2.0151585053526624,2.8196207759134886,2.815580775884799,2.7472377763844333,2.514997722754171,2.5454233253986067,3.4367826564354185,3.147397738486833,4.16026178748226,3.337381873722667,1.7100034237416557,2.5715691644896617,4.131747664830293,1.6441839273564995,2.267819212833998,3.441720246889441,2.630154850236171,3.023663012363399,2.7504646839183047,2.825864997252722,2.07983992348002,3.207929400059934,2.5466111236705764,1.321925817848557,2.9446132583857807,3.0178765794619538,2.9825311388114626,2.7373469529221555,3.5315116335376806,3.2571884396242705,3.4481026833836723,2.5467669432153337,2.2635474367225488,2.858850348744106,3.260093441975862,2.618526928380467,2.3485337331832947,2.8980227134381864,2.484336950773279,2.074964604399616,1.607744720013618,3.3657646013253446,2.301885071111887,2.716985344229746,2.584516456236796,3.028825235664627,1.089744323916772,3.141320522172621,2.242004160901119,3.3626546729052262,3.917385348034263,3.729915159745631,4.151358995585214,3.1027527875407204,3.0763487385650623,4.004432616493683,3.0848796342379843,2.6116954798897107,2.767758230022125,3.254934941540644,2.929450837362109,3.2768943951104097,3.0356868795698557,4.133305301909465,2.817831619124564,1.908505168605514,2.798447801342781,4.01854914480798,3.801058524810261,2.718060525921238,3.499122320758356,3.133710091563012,3.1240425935867098,2.7345184821142654,2.5712250794196487,1.6996794267643067,2.2497910037999134,2.072866906415719,2.7908118092495977,2.406668012096285,2.4374732498018745,2.1750963361075266,1.56729532319974,1.859952412630547,0.939987207154419,2.214692122505144,2.5902973513783847,3.015455405319801,2.85867916501407,2.393421793009274,3.003076038911978,1.716814642800218,1.7581008882349924,2.693005759660356,2.4517855459870184,2.968458257367714,3.499737986840295,3.0235986610257704,1.917775439617805,2.3238003203695072,1.3063876809694224,3.196323042622575,2.371722698881048,2.210629038609915,1.9762353843102651,2.2653813644129013,2.4212857150337563,3.555099390427102,3.2924875513926093,2.575667612800533,2.9213046462784056
LMB90_RS00265,4.220603908406739,4.000959456973854,3.140744196747268,4.608593820019018,4.291983412420912,4.614142365459555,5.3546835747234605,4.956909129281572,4.403383784765967,3.978602353993749,5.04962604635357,4.391792484245231,5.335624250336582,5.110029269307954,5.101373997289388,5.108634690644415,5.594765894024261,5.6910541640295405,4.513871408853329,5.339106961385337,4.464136431715652,5.508220956278696,4.920889908628914,5.926717908678078,5.893679080150798,5.161711043218228,5.730220971596226,5.730805234563381,5.568408200647916,5.392918264421119,5.580740231033647,5.516135707493003,5.931899284844069,5.315404208584588,5.717880556914286,5.859256959400652,5.56699379605144,4.668775044256026,6.052588188071156,4.132568562673141,5.568849681275053,5.13884790136045,4.939794880548659,4.925888010851616,4.924826620373919,4.203084889422375,5.285763678079553,4.874241339894072,5.310997714987336,4.4051879138141015,6.1615462013573365,4.190049492550471,5.722311221742323,5.56115409758686,5.950801862566284,5.366473475002355,5.975202906579564,5.629361500955612,5.904696194552292,5.636153078272004,5.833980636939946,5.395215431489236,5.531403603081856,5.2780530564128405,4.686022477460107,4.316211396417742,4.187862258606003,5.786816156151452,5.259958995613961,5.267397228673399,5.336837517941086,5.190225392346552,4.49275843221315,4.264815497602669,3.316989959813746,6.102218764564764,5.70393786085075,5.7660732655596965,5.883194067621455,5.369927841519152,5.202343197838624,5.678669089016934,4.955463111376202,5.793639932845808,5.614350511645035,5.870642675180763,5.508955206418855,4.7329338540573405,5.388300067124792,5.252527739767117,5.382660113450228,3.484625000321859,5.132311834739707,5.759523150176449,5.8733512813362365,3.708122521636053,4.196899866711668,5.93082082374368,5.429697286821252,4.991330977707932,4.664158820560735,4.487594153608659,4.690709892201796,3.699372534303581,3.454156194591847,4.718856445019043,5.079781749306032,4.484558443884816,4.563831744566485,4.724702941064985,4.500396772666655,3.728319986040422,5.170071816186368,5.605426570356136,6.116530366678748,5.302597061368022,5.254985947242641,5.302942906755276,5.790095439081945,5.465474485780061,5.721559893450441,5.90358641034193,6.023556284665806,5.285218483006104,4.355864768107872,4.955365293566906,4.8208500611578815,3.702781642164602,3.4140160100551777,5.585188510319479,5.295086007671485,4.734674649843737,4.857184235960838,5.451659388987292,5.693416302417629,5.653141095222483,5.968806968149954
LMB90_RS00270,4.363669626274953,4.310400793194622,3.5847942431163786,4.633081556426644,3.972153306642022,4.821643044516142,4.85088851613859,4.656117347916671,3.8680099397850767,3.89182849292284,4.657922199996345,4.335550734273747,4.449656388180434,4.59011139326382,5.437979473780619,4.980791985417679,5.832002267694525,5.915611717316687,5.106762020885615,5.793404898079021,4.670735299927375,5.386168169122826,5.257713084986662,5.248455129106269,5.405418387238887,5.284230458721876,5.561970425673431,5.18253940750021,5.163118606711594,5.135211776341309,5.546251827924652,5.508354729386746,6.000566091226084,5.654588237926942,6.199417023661218,5.692474143606373,5.42780685758199,5.0277985467010256,5.877782074362137,4.729388884993801,5.390032903837813,5.3314450199646855,5.446532069904683,5.280568979812936,5.554386768770163,5.511313927013712,5.432119061501297,5.634048125785535,5.701088560070606,4.945541849039987,5.70763484084483,5.016117128905461,5.731390496903937,5.4598560041042274,5.913282405751584,5.5488642408977,5.863227518982348,5.5858506118179845,5.514288777318648,5.865690100153889,6.061067877370152,5.400484686672272,5.388637606132592,4.624580560426796,4.381862581573431,5.035054346726149,4.981938299879077,5.652085201356769,5.009549465647594,5.195381717733176,5.037835109071429,4.751882417309441,3.891842266138764,4.34136869068479,3.353279350752073,6.053823135829757,5.883302261228396,5.76297699465574,5.986993994563624,5.204545782762823,5.269263643771457,5.723886799709075,5.16436827815637,5.699417126496545,5.687956370480822,4.910085400336353,4.786255550457176,4.947811661610912,5.161303752527257,4.447056036933082,4.567921768096289,3.886286847125594,4.53721573578534,4.778769546250593,4.797089020528508,3.3905095284843894,3.086612653163627,5.0305709086521855,5.086289614758357,4.258520220371769,4.075146501007599,4.401710553562544,4.649396863157771,4.131531088917475,3.6987905643183097,5.202828649828247,5.312811062743521,4.271905200342361,4.841471458608395,5.258125755205463,5.149135543682782,4.595226389285279,5.042393111645477,5.185154800343931,5.416847965925532,5.20235341190343,5.235598270521139,5.330946186296973,5.493236331138342,5.3873461218569485,4.950116912904518,5.465661059977627,5.735024912528135,4.410877700863727,4.53344297916652,4.305179352659295,4.770819915149591,2.933172292458808,3.1500593755783046,4.813239139948906,5.0736419484468005,4.303507529345206,4.370154483845537,4.89668268959185,5.071042118230635,4.784678227560584,5.043604477869227
LMB90_RS00275,6.349427068294718,6.09070276517887,8.44121883643527,8.65485548301171,2.608105918863599,4.801075771880476,5.745538751416547,6.257150936222292,6.178037928928021,6.060413369749855,6.249450018115798,5.653518269293348,6.513816779596608,5.731845686642805,8.858250827096038,8.437939564133586,8.58543430625303,7.6579434386099585,7.544510360067164,7.493148690298699,8.633396629864537,8.472542150021983,8.643135903883016,6.899310132298223,7.021257829618154,7.104859497202433,7.562941254669854,7.110647704685243,7.179450888929942,7.572172347900278,7.351146803792506,7.498802818615309,7.387505374912993,7.7477498489086365,7.796147020466384,6.76913036783994,5.824947125497676,7.342525429455473,6.260823444770499,6.640857632525237,6.394913315389729,7.209054235339613,6.926285396949977,7.467083405345837,7.202640552457248,7.3409295648804305,6.8627837487513474,6.4609995587271625,6.9831555342285485,6.607696431984361,6.960237673800316,5.69385435544353,7.258207977773551,7.968153451769392,7.226603914125753,8.123139734422306,7.697990905776491,7.01817173223058,7.307161361315835,6.42173254476774,6.193312995794008,7.035523430229892,6.291756113654282,6.934845749766358,6.7299774536584565,7.757518344684849,7.535134029757868,8.479044513607333,8.108758607516247,9.11051232000675,8.638693713138025,6.095379176333894,6.898784944385864,5.311989881219181,5.764120220340255,8.204789281991273,8.027727968953968,8.196701736229436,8.539255207615277,8.488638306252442,8.515153167517983,8.072122363942391,7.442103681838129,8.283990809093758,8.131777159210259,5.411151442256788,6.088245225019042,6.7783013095980005,8.859047175276,8.475624086333807,8.974045853652758,6.244727065412564,6.689588094085516,9.187419566553888,9.056644417837177,7.862807466483363,8.326155381743943,9.577669764929402,9.582913631737432,9.52085915763094,8.29481333918184,7.21292456460096,7.079825912403187,9.059406856236874,8.91753543522126,7.34433536891949,7.8452528089097,8.831191866395676,7.550878822071204,7.371007097158245,7.629507134044438,8.257523873594048,6.621569835706985,8.720239709799582,8.452517705549452,8.374068636670957,8.696688464307703,8.816025951467202,9.03700120444292,8.405907573408117,8.63578541156875,8.792360343448395,9.030031687607034,7.830591524574721,8.207856125393578,8.810333524646827,8.343872983556725,8.20640064989445,8.190272411267179,9.449023930566256,9.97752600581525,9.523755361037049,8.930898915956167,9.362117200636936,9.784111285519096,9.1675231121015,9.24986441372892
